year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
2006,12,2006-12,20.195909450444447,11.091323089599598,29.38683827718097
2007,1,2007-01,20.038943171073925,9.414335462782162,29.421164957682322
2007,2,2007-02,21.213888328289897,8.117895846896715,30.302551099989216
2007,3,2007-03,19.745789226408988,7.391042751736165,30.274309624566
2007,4,2007-04,16.000466200746132,1.1171841091579608,25.37597486707898
2007,5,2007-05,12.165645072508653,-3.7724839952256843,23.5512685139974
2007,6,2007-06,8.800739315645217,-1.4921073065863766,19.563727145724783
2007,7,2007-07,8.719613510733438,-3.0709045410155795,21.01788228352865
2007,8,2007-08,12.066453248255357,0.20077684190539458,26.69958258734806
2007,9,2007-09,18.63532653102169,7.247735595703148,30.434131876627646
2007,10,2007-10,15.766694896793751,3.914037746853296,26.071508789062534
2007,11,2007-11,17.896975703298324,7.001333279079859,29.296240403917068
2007,12,2007-12,18.595717484577847,8.517746988932288,27.875342644585544
2008,1,2008-01,18.509014823758605,10.783974117702883,29.886939154730896
2008,2,2008-02,19.036917131796656,11.103422037760424,27.47941894531249
2008,3,2008-03,16.321026520632188,8.031992085774732,25.338876003689222
2008,4,2008-04,13.861360658245303,2.046774970160584,22.67272915310332
2008,5,2008-05,12.075966884927539,4.1158587985568715,22.321066623263903
2008,6,2008-06,9.46976216351544,-0.5615383572048813,19.524438476562523
2008,7,2008-07,9.157699897155396,-3.793579694959874,20.21857096354171
2008,8,2008-08,13.281473104187512,1.0513997395833599,25.162533145480722
2008,9,2008-09,16.1622823310193,1.8952738444010038,30.0262285020616
2008,10,2008-10,19.589854443913623,8.19905293782557,30.81249084472654
2008,11,2008-11,18.845471585120663,11.558275858561217,29.52091844346785
2008,12,2008-12,20.350853389252336,12.753401014539918,29.390177408854186
2009,1,2009-01,20.10668457104174,14.41649831136067,28.546445380316868
2009,2,2009-02,18.26281876437878,10.711719428168408,25.131033325195347
2009,3,2009-03,17.214882526830706,8.610439215766064,24.88664516872825
2009,4,2009-04,15.465102651619588,4.4355122884114735,23.87494744194879
2009,5,2009-05,12.08810733489804,2.033866034613709,20.73895195855033
2009,6,2009-06,9.756543340800704,-1.7090089586045565,21.530193752712705
2009,7,2009-07,7.483541624007728,-3.805897352430577,18.784710015190967
2009,8,2009-08,11.33448267108372,-0.48956909179685226,25.420542738172742
